#  试验概况 
台网,蒙特卡洛次数,成功,失败,3D误差>1km比例(%),严阈值成功(strict),补全兜底(completed)
原7台,300,300,0,10.416666666666668,298,2
20台加密,300,300,0,0.0,-,-

#  误差统计_原7台 
指标,均值,中位,95%分位,最大
水平误差(m),134.79352615675208,107.52559523089252,331.2581545020976,635.3971694484678
高程误差(m),454.529713357363,354.25778004913354,1195.9869002282342,1964.4787065959445
3D误差(m),485.79730984080527,373.91489368439727,1224.348663414286,2018.1502857756727
时刻误差(ms),522.5267874342942,394.48954044186735,1443.423772684013,2688.044913024944

#  误差统计_20台加密 
指标,均值,中位,95%分位,最大
水平误差(m),60.19922986240387,54.75846610490845,129.00245897921695,216.01013039420306
高程误差(m),168.94659947633426,136.82768588949875,449.219340075152,796.8893483787415
3D误差(m),186.61461355593863,148.62920873029697,456.9458670636376,809.8606527460125
时刻误差(ms),208.4688625131278,163.3703105371991,555.7984503704193,867.7159664876743

#  误差明细_原7台 
试验序号,残骸,水平误差(m),高程误差(m),3D误差(m),时刻误差(ms)
165,#4,47.548048826594574,172.0955427433546,178.54325184488494,280.21279233919216
166,#1,119.1620290824795,221.47746260349413,251.49921593582718,462.2553800841338
166,#2,70.2729581095837,387.4523411933187,393.7735457565111,511.66496671599583
166,#3,25.55159494584538,126.6947573810885,129.24567904626224,39.17207785885424
166,#4,45.031670995580804,199.8352804279766,204.84626112375662,392.3387421928215
167,#1,43.05150663887235,31.199206721079463,53.1678730428585,93.15733786963776
167,#2,84.08066139179707,282.25323821060374,294.5105229027545,276.9251371280426
167,#3,8.836916966043722,116.13890302278378,116.47461481713655,157.90373018030124
167,#4,56.10614323493272,105.33300284587494,119.34379245368352,158.57230585327466
168,#1,69.356536619374,248.60427464719942,258.097684113389,120.09708669465446
168,#2,66.86929781627781,163.0400402177347,176.22019664227653,274.5854210403031
168,#3,47.66307331105868,4.162390075789517,47.844477723122715,41.07779533331524
168,#4,89.68529872590753,206.46464546281095,225.10242698300587,312.6183653242105
169,#1,66.8211834327356,9.842622810738249,67.54219258467822,4.271004095294018
169,#2,93.09746323311757,131.03752535877538,160.74193825070475,45.66230223769807
169,#3,42.32817604712742,103.05162167078925,111.40606454074253,190.5515461618421
169,#4,91.65425201414182,258.1423489915778,273.9306011659913,445.0437822503552
170,#1,86.83170858159997,529.2938130368493,536.3689831956049,562.2561881457831
170,#2,99.10615196061312,421.72251463087014,433.21115948579234,544.8831677552306
170,#3,49.025014648803385,150.4980270617889,158.28173682015978,182.22961501269097
170,#4,62.30958802421001,82.6687867750079,103.52107547064267,109.96060006249486
171,#1,86.24534052789613,332.1167983110299,343.1323745774247,396.63796896459223
171,#2,37.28471831104899,11.492162370457663,39.01563808888988,71.02427296263869
171,#3,46.09446621015313,193.89878023658275,199.3023752804606,132.59918308114038
171,#4,27.024978949689693,132.29765271028555,135.02969451154993,28.817382918086665
172,#1,9.712380019047222,40.37415943412452,41.52593256805311,156.57362402064123
172,#2,51.4113912878346,9.535316706291269,52.288176663946814,12.378451433765036
172,#3,50.49911941463919,15.67465385666219,52.87585304446788,239.00446036881462
172,#4,33.04465297094685,227.3590882301978,229.74791422521594,269.6257792342607
173,#1,56.8922138436323,487.4477488909415,490.7565912903014,465.20580668421906
173,#2,22.392040634344852,12.442094652044034,25.61658062858066,13.042690210252061
173,#3,48.978643058156855,8.037737413285868,49.63378585745069,10.754879921037741
173,#4,14.804833465963734,273.32329828340517,273.7239640193642,346.2083855775884
174,#1,50.975312855429124,228.66902673078766,234.28189496142156,177.85232064385605
174,#2,113.48496080454441,128.1106298471168,171.1466324782172,241.68673333637435
174,#3,54.067837338503594,136.08129511752304,146.4289927416196,229.34495052699867
174,#4,41.848151606965885,47.03927629113423,62.959997672436934,41.309651471500786
175,#1,62.59343660333542,191.09447248958713,201.08464815069632,175.5187789947925
175,#2,18.727406407769333,135.38163506819183,136.6707827756131,186.0609576491825
175,#3,13.081630848238287,157.5487753304369,158.0909411502445,94.81993119404741
175,#4,38.628865588518906,189.44742186526128,193.34558414416952,277.4664683772876
176,#1,69.53290056021478,96.22368297537105,118.71740152842561,12.322442308505543
176,#2,22.777539970628744,449.2072725081234,449.7843816778224,371.6658034696536
176,#3,63.35102025544352,119.35388876664183,135.1247665349529,118.93300109151461
176,#4,32.93777190087894,196.4562761657271,199.1983063750763,248.7045878705345
177,#1,146.05536363464603,251.43335492626647,290.77637664694595,494.13205334745317
177,#2,90.49922214886686,220.56181983583883,238.4064293991397,235.44152657480666
177,#3,28.975881689820795,290.42537591228574,291.86726553948284,257.4402811988907
177,#4,35.35586892278622,194.84036090838163,198.0222303333483,155.30783004044935
178,#1,88.99094171527814,297.1493672094439,310.188868498444,467.7275888034362
178,#2,110.13746072820838,492.3978541173565,504.5650671568882,674.3429103718981
178,#3,46.11216311251283,405.5582668174957,408.1713358026578,287.22139773923595
178,#4,37.99411180968367,134.8701414975949,140.11961889681263,249.88754450550312
179,#1,77.51415318255494,176.33049297558682,192.61590457857332,322.5578474817414
179,#2,26.082688263039884,59.008302052394356,64.5157836357393,56.26404468139512
179,#3,16.34196325359347,473.8584945200346,474.1402035176678,498.79331145418246
179,#4,23.041075588250386,75.91453269001977,79.33415051418618,66.3260249867168
180,#1,77.0493615317874,191.66277651143355,206.57014308105565,9.251503411643824
180,#2,132.44749409894877,177.26343601554072,221.27960692555192,297.4498953258564
180,#3,61.94578174872347,113.20672847597052,129.04667081599817,223.91406341008314
180,#4,48.93841726749623,24.215500460173644,54.60182366170788,52.970588485109715
181,#1,58.83639024796975,111.18877194269771,125.79612006551169,6.307651522208246
181,#2,52.625836000695934,113.55831878468234,125.15977940207343,226.50579742694887
181,#3,10.68931143486985,206.56024152628197,206.83663785303509,241.91448719691877
181,#4,28.920940437403015,13.241451961614075,31.808125468746915,7.050923735324233
182,#1,90.4230999255305,0.3500104199647467,90.42377733448518,53.21457947981045
182,#2,48.990408084804315,290.63349827532875,294.7335922559069,217.8444167658391
182,#3,34.1675709465569,534.5564386612423,535.6472804174202,578.5568367983096
182,#4,62.2153666999787,244.7415430536912,252.52559226722863,301.569666686408
183,#1,3.978585701944599,151.97878697972374,152.03085488155344,137.5342129895696
183,#2,92.76538627373938,151.3808601740766,177.54318268398652,148.67260033975427
183,#3,69.00161331156909,147.0144433874284,162.40218349552663,152.90576581158888
183,#4,20.81953310811437,98.22396140747878,100.40617288502611,87.76918524286081
184,#1,147.483480613103,185.54841225347263,237.02234144388197,416.509106019312
184,#2,9.951801177624679,103.7511655949711,104.2273606544562,26.959167732723444
184,#3,35.85840884942947,224.42720525295044,227.2738347079637,157.28940709441375
184,#4,53.50444639174634,177.22761260729567,185.12793536948692,110.57430485434416
185,#1,128.8974328104834,443.489941768863,461.8418307551651,562.1913116038702
185,#2,97.06785711989983,271.3516487855013,288.19071148192705,237.45801755320528
185,#3,24.093479981634072,269.87184430147136,270.9452124033621,290.6194687673693
185,#4,38.668677899361434,278.8771663201878,281.54527263881073,340.4168152627438
186,#1,68.28746746665989,247.4780771701935,256.72665793186803,431.2443340903993
186,#2,14.006154611657614,2.2092514311807463,14.179321524383033,62.04848146070674
186,#3,64.00303345890266,245.005024955688,253.22687563818874,299.82554919496886
186,#4,59.26291218384644,18.389276451267506,62.05044922409053,95.90669111246086
187,#1,37.270711005608106,139.26503084395517,144.16606644710586,46.0546585293109
187,#2,30.757441645490438,129.16670510494077,132.77822835179902,232.8747385476504
187,#3,21.37232998476966,158.6589545574825,160.09197465910395,256.05405815154825
187,#4,97.55237951973035,53.09443197897963,111.06523064007025,168.93605028552906
188,#1,39.96819074192415,177.70773484402162,182.14690580565986,269.4545637608101
188,#2,35.055451478306814,323.4056197809641,325.29998399055825,341.32806808818117
188,#3,16.233558212500785,158.8843175306829,159.71147350591164,123.35546905670114
188,#4,67.2235962913709,155.04680737699528,168.99267551034362,275.0929448620383
189,#1,68.15709289937848,229.29125975868192,239.20675390594192,213.3597430733758
189,#2,44.33871519779205,69.6649957364425,82.57804366990942,51.106721372566
189,#3,40.14574562668416,31.46561986483175,51.00751048032559,113.88549386176727
189,#4,6.387195234873186,196.85896088166373,196.96255162435523,232.19711810183162
190,#1,192.93807890231076,561.2770933167121,593.5124916735716,800.9996480237725
190,#2,53.52260773470174,140.22447499798182,150.09188161650312,136.60923712234842
190,#3,32.447073116216146,176.19099869877937,179.15379029281615,181.26306797816483
190,#4,33.48968957813763,22.342313142195053,40.25839371589386,25.53264776947195
191,#1,53.43082867079588,11.352632753247235,54.62358211320496,134.53437856441752
191,#2,54.876357507094134,4.678330354068748,55.07541546051385,50.0986523135758
191,#3,39.28580819733269,160.13787472391232,164.88636586088325,104.12330139267567
191,#4,42.64637947187575,97.91029666817303,106.79484948118463,78.92441053743227
192,#1,76.86849567244134,44.02645034932539,88.58382446759536,129.92168060521612
192,#2,38.19086944296431,286.8188837198468,289.3503318938973,108.27317260392633
192,#3,66.85755014830119,212.63551212923448,222.89861603494631,322.6901573167229
192,#4,38.00979019137123,203.97873572637036,207.48992452386815,222.45515822272566
193,#1,56.5484626503469,186.46133570167876,194.84752587541834,165.9427565138465
193,#2,30.13221865802032,181.61531699557963,184.0980009903954,133.52851950913092
193,#3,43.198793561627156,111.68443453114014,119.74785460174478,75.92900373144573
193,#4,74.38198325164427,78.49953879018176,108.14276222992984,180.43996300662712
194,#1,25.29773456319684,140.3593784591103,142.6209328796363,213.78360715579703
194,#2,69.36789288412737,112.8273790002495,132.44592109706403,139.1368498521537
194,#3,22.391685207007566,139.80672986234822,141.58852100793106,139.9135059957697
194,#4,93.86135253117514,19.481822253936116,95.86185319153547,64.08295273854314
195,#1,156.45584253803398,507.27868811501685,530.8578887800186,714.9511065928209
195,#2,103.88160426532654,617.2906944513434,625.9705976808813,754.1188136376106
195,#3,28.588600212788897,64.91420669458785,70.9306865391443,62.54056004474684
195,#4,49.679482313070984,123.49555927972688,133.1135009107163,134.4973956335167
196,#1,89.83563365370414,238.69342933615735,255.03920146169233,232.1270959498758
196,#2,68.26817079574573,55.37381810849001,87.90223475947154,151.90727808925607
196,#3,3.8035655160191544,25.032230750848612,25.319551477038075,46.00885699272439
196,#4,35.770855081434576,54.54182781593954,65.22549390200575,89.4430192951301
197,#1,72.43370648158536,82.81161110836729,110.02001985558773,268.62864104633036
197,#2,51.82589758023707,86.3542251242834,100.71234212752994,88.83638200518007
197,#3,27.38513442093935,147.38119109462605,149.90383942956097,215.93438325881743
197,#4,124.14136933151771,88.96870226602368,152.73018549849488,209.37412861499283
198,#1,73.2933400817069,319.2985175490412,327.602590052869,374.83919559231185
198,#2,52.90083876066421,29.750239444845647,60.69246648973365,139.451206345246
198,#3,22.533643165923326,218.2622001160962,219.42231671789446,199.45632174244741
198,#4,48.04521546685787,322.4978086695792,326.0570185196713,442.22465415645473
199,#1,45.788755938870565,235.96976011439983,240.3712500672176,131.94097043945874
199,#2,62.92621009113516,157.6635152949748,169.75715587745464,254.87732133484718
199,#3,55.7784798784848,77.31201509028324,95.3330294015391,28.588104825907124
199,#4,44.62797922679009,298.62815071689147,301.94441364340105,420.8961703385512
200,#1,71.90315813329465,374.030011636316,380.87860763529926,447.5255403229887
200,#2,23.41384718862177,13.08618782765916,26.82268726345118,2.16462168160092
200,#3,23.546812603760795,208.7387816051596,210.06268428686505,175.98116524162677
200,#4,12.225618183778868,66.97806907599988,68.08470810046083,238.8377225428968
201,#1,95.77743123376712,54.18503604987018,110.04242120866262,48.1607464678504
201,#2,48.204854954496255,129.0570641964332,137.7658660923899,142.52574549682961
201,#3,31.702131190905778,81.19259622514801,87.16227856031139,116.10233870424302
201,#4,91.5374467396022,52.39862913563593,105.47379054011202,50.009986017078845
202,#1,24.09005557701516,62.351977026270106,66.84384651400751,45.74118832432994
202,#2,104.21770835395202,353.7729062770304,368.8042840725226,316.6594308175643
202,#3,51.11057122157768,63.62317029580663,81.61003791866032,84.96470064516615
202,#4,101.84050738403928,141.4747825139002,174.31753506630915,217.80815603327676
203,#1,75.5900546655244,259.6623451752712,270.44110239802427,347.6780308420846
203,#2,10.787376114989964,0.7460020093312778,10.813140267479298,52.71666425698385
203,#3,73.83513929459102,117.1193550777225,138.45060898556315,144.64973630232157
203,#4,58.854644030076095,2.5866643100653164,58.91145861511101,71.54711656161084
204,#1,108.6103959919774,366.55642183742566,382.3085514447602,399.7503479054263
204,#2,59.49342628112117,237.40124155780904,244.742348734044,260.34817352201503
204,#3,65.22552328825657,535.8991804479738,539.8539621907362,543.8001655275464
204,#4,35.32538910001246,102.94540864205555,108.83767856559183,72.10648732663749
205,#1,160.3351254407168,254.77163671715425,301.02481513261995,454.50479609452896
205,#2,50.2110517008415,387.1816344376912,390.42383093088273,242.57846567655506
205,#3,19.64416108218945,113.1491114293658,114.84169313397486,172.29937772906823
205,#4,104.41077763013392,16.60842889320884,105.7234618976793,208.30973399962716
206,#1,133.1854745466653,609.7335300544455,624.1100450264167,776.1305632675839
206,#2,97.19186447882402,351.731538624721,364.91277558367796,369.863267166771
206,#3,55.93898344471573,40.43475574554395,69.0227450992061,10.726600006764286
206,#4,16.031110347227806,79.8429026628819,81.43638992857817,132.66937753973275
207,#1,97.66699590547489,645.3924677167615,652.740591257148,686.0198558515993
207,#2,64.98928793654446,91.75767078773788,112.441441181132,109.21976638147157
207,#3,63.39324068581003,223.21053068607398,232.03802268983378,127.89013812454897
207,#4,25.517780520393174,7.949932619816536,26.727486813140146,46.8140751557069
208,#1,116.9474467845829,6.3260575768508716,117.11842004526223,118.84154923781054
208,#2,80.66984893099504,110.821015012707,137.07268836276683,107.07348115017368
208,#3,33.739888724747225,32.67471782227585,46.96825817425717,24.06707283343934
208,#4,10.234593528040977,319.4368391869084,319.6007527125163,376.39313854511335
209,#1,56.5974871516093,32.00047772696962,65.01773701560874,159.97195687505084
209,#2,52.92632616836207,381.19020979480956,384.8469462592769,442.2394828650749
209,#3,60.24925065147026,88.90209338111526,107.39438724443762,55.10879643564337
209,#4,25.67309837916298,128.97779687873663,131.50809886877244,97.46903235778248
210,#1,89.4286337775691,369.84001005184655,380.4985066652332,522.0650379703304
210,#2,140.98093938313556,381.12090975173305,406.3603980696692,565.285203183855
210,#3,15.204416695054995,187.42553345919623,188.0412318601991,77.00438880175042
210,#4,65.00680878067827,145.2422485605366,159.12635216948942,164.22331624327137
211,#1,29.79690022812358,125.10020039174378,128.59982659886913,57.737287218133204
211,#2,99.77450370385645,419.9189900661622,431.6096729772591,450.98979570687095
211,#3,73.98796323832158,84.94612013872211,112.65017545826299,50.568058957153994
211,#4,71.0866832187379,72.64621483445626,101.64048927870805,88.76621144652574
212,#1,126.52641809892857,424.3508458530723,442.81212139367057,530.3256390607025
212,#2,102.78314365983881,132.84259880110767,167.9628848193288,45.77220489460743
212,#3,11.640631808128965,46.72424193293227,48.15245677117223,54.00885641488529
212,#4,17.52369739683454,230.72553806779433,231.39004707879948,266.44259293628636
213,#1,42.96531443706924,39.12259110158084,58.108479408583065,93.50655883127956
213,#2,51.35747058599423,121.53842698118751,131.94384797349483,21.46780076049737
213,#3,59.8363443697391,52.30454817667305,79.4742339849836,82.78527349523657
213,#4,53.423571313531866,193.98047679934643,201.20264250549445,328.36924091208175
214,#1,34.38664877737428,58.901573233220915,68.2043762781171,168.2638352089647
214,#2,22.120878110505785,94.13307346549118,96.69730486647192,11.259651860260789
214,#3,5.558682294572763,251.47822110414927,251.53964824369018,198.65431409056987
214,#4,85.35476718686037,7.127906977922976,85.65187294746718,141.47826769606908
215,#1,61.67893484178774,243.83107323012155,251.51119910606445,32.528623674567214
215,#2,52.191843141499625,222.0016241379817,228.0541813043747,172.53534504126657
215,#3,27.26193898890448,19.34603320296992,33.428764830982985,28.962942965812033
215,#4,45.29518032267098,44.27992196532796,63.34323049639017,12.425899587091394
216,#1,47.07487141331284,13.204756819024624,48.89181036972875,138.143790227927
216,#2,40.37801285084113,162.4058805801833,167.3500940209101,246.16490793340517
216,#3,42.14933974733263,165.35045628198168,170.63803864846668,206.14909819602013
216,#4,60.17582971898318,111.47796559003655,126.68254534252709,191.6917951739219
217,#1,85.88589556585963,5.549841217347421,86.06502073832037,113.9898285085561
217,#2,50.38153330795925,192.28919897003288,198.77986552716527,15.141908995460085
217,#3,69.25033803382141,223.03988923387078,233.54314699270427,191.10338548408555
217,#4,43.01333882835914,82.21811256499313,92.78989897027105,161.7673339870418
218,#1,36.28098527875612,24.203935775674836,43.61353459455345,2.7835974113621376
218,#2,47.44188702197364,241.79921962178196,246.4094057740257,269.1721685985407
218,#3,46.87374224878296,15.136738142186005,49.25716753925716,111.26252828503169
218,#4,80.98844831339783,104.18381073141609,131.95982410844388,256.7027963009227
219,#1,57.92131670284221,258.7699325883823,265.17306978723695,309.06957767023613
219,#2,40.39334147145322,87.07928688363427,95.99179256265455,68.09531969467209
219,#3,41.83240733473509,7.999322529665733,42.59036821104997,23.7056563804785
219,#4,41.04314094965955,84.05716392258182,93.54221627544118,146.81350240804568
220,#1,144.88180095677987,255.70369862588086,293.896440501472,446.0678838271583
220,#2,108.04647509931239,350.3020466893395,366.58636730806904,487.2424904831991
220,#3,54.768812892524636,250.5785677669901,256.49413539067984,302.2959160505394
220,#4,86.27078684023184,175.38048214414084,195.45066430980484,304.0433458956322
221,#1,108.16595781653736,182.36352278683808,212.02907553822553,437.50409679516974
221,#2,101.47623676800671,486.5328577934433,497.00266432007334,590.4493772396364
221,#3,15.412534028858161,91.07984104840943,92.37469161298586,64.770603130901
221,#4,39.593133282584624,51.421328783200806,64.89814525055817,4.450102813025936
222,#1,67.30687575136199,286.5777793919224,294.3756769242571,296.3309672987755
222,#2,51.01713126831932,379.1268073696974,382.543963158731,463.035136050145
222,#3,52.972216914774684,213.9000936349239,220.36176125157277,124.40746815885007
222,#4,38.7971757750908,21.91266153455399,44.55766582364043,55.36204310574
223,#1,76.96894265894598,16.759193609064823,78.7723854181288,119.04171451325318
223,#2,79.56520406210255,214.13270092511448,228.43693944484667,267.17222992948916
223,#3,19.80839036721378,218.03306416892156,218.93101516192033,164.38746100714852
223,#4,29.259566419524123,9.988961989542076,30.917658201860313,36.11811531688858
224,#1,30.05343651312636,221.47336289923442,223.5031532666698,87.40543900084319
224,#2,5.131417663743218,107.0876479135004,107.2105208591284,20.300361722474847
224,#3,48.323551379492976,146.48308396113862,154.24804538370165,200.47944316406154
224,#4,21.303571169970688,53.007258980993356,57.128028578554215,1.8671115732811217
225,#1,39.41577446105081,102.24438573437692,109.57881953445421,75.33616023452261
225,#2,80.57329349511744,33.320027244632,87.19105367085177,130.89763210919259
225,#3,31.777782262356837,11.761183478796738,33.88440470682172,4.695858260008734
225,#4,14.592295673907936,153.98735535625565,154.67721455550105,177.01063978506147
226,#1,78.4529607964492,94.68343940715931,122.96268033715923,50.47971188840883
226,#2,75.47148497176595,155.64608028116163,172.97874826328612,104.32291932317206
226,#3,50.24953781796083,170.75179724300324,177.99211306300728,232.076961184859
226,#4,84.60445778094174,159.4288865098224,180.48679766168215,299.95769127116387
227,#1,149.76740078735727,525.9741595182677,546.8812401422717,727.1277824006432
227,#2,29.81235549915525,573.7442679937303,574.5182865636824,572.9014104362218
227,#3,81.17035877696014,5.035596482133769,81.32640638754002,81.54018690756892
227,#4,56.77834931701198,5.984460127614511,57.09286044842772,156.90396973422338
228,#1,96.49472140028257,140.56696831217596,170.50015788436804,264.39354237378507
228,#2,67.67453296920473,309.5960936038373,316.9062694036771,425.50797972324796
228,#3,100.47626777396835,98.57920880336496,140.75986925996918,49.54787548384054
228,#4,23.419279858511363,252.91104909779096,253.99303420534295,312.1121271950873
229,#1,145.09208527302476,496.9556645737648,517.7032410182758,647.475814409848
229,#2,64.8966739001188,253.797075166196,261.96284783574583,294.0649898805372
229,#3,34.116374837046536,100.66488812240641,106.28897747517595,95.61042631722216
229,#4,89.274952825044,129.3130200898504,157.13648324520912,207.73922874111506
230,#1,47.23776991072823,163.75961438718696,170.43655186132776,126.58352324898559
230,#2,53.69210844641261,266.20843457077353,271.56909460769486,192.89530428740244
230,#3,29.098483194804327,130.8082199780074,134.00564218738361,260.17626231126377
230,#4,28.51985962942587,73.61604852135315,78.94748250058628,98.26370673705576
231,#1,54.104056661453406,73.24503186957008,91.06087876140938,85.19332861023443
231,#2,59.73858587333176,162.75834580431547,173.37525132239193,245.97798756539646
231,#3,105.50684501701602,25.600468664366417,108.56831186529449,50.729151218826374
231,#4,88.55801719098555,329.2650044024849,340.9662234488444,459.7489727260626
232,#1,64.5257109551709,151.55175825347942,164.7164314936167,198.8224357876387
232,#2,13.018023987843433,168.27551049061367,168.77830541697205,175.49475021217552
232,#3,59.01038179059923,96.13798946026691,112.80398120870858,28.08319329403197
232,#4,34.95394614456588,150.09326573082035,154.10959337049678,254.90312101347888
233,#1,100.43195504595025,214.1595054928839,236.53936540734261,312.6400397431546
233,#2,64.23542450696206,84.34049280438194,106.01654818034599,78.11373776335451
233,#3,66.4480626269883,295.29426253079873,302.6781236073867,129.67959869301637
233,#4,61.39042459912071,61.04410298060611,86.57463104840338,165.92177552805686
234,#1,120.67055304852113,272.1385328038705,297.69239729909,387.6423343212032
234,#2,30.10928513086633,476.33742268949754,477.2880779000926,447.2964921744076
234,#3,34.596733839337496,99.53902243478296,105.38003121854817,14.986786580649891
234,#4,24.951237271579622,126.43998680250297,128.8783709704611,14.160126800888406
235,#1,106.63086484572948,57.08592034728099,120.95017006868711,201.6798179972632
235,#2,63.59874691535814,382.77911754949673,388.0266143464585,309.5436277692425
235,#3,27.416197723126675,378.7952504408149,379.7861104017803,417.3923203595802
235,#4,32.24783152733339,32.599016697547995,45.85431853012636,81.17722961499041
236,#1,26.483954589988027,29.98424931818772,40.00568781935625,105.31273817120734
236,#2,51.250683919780336,174.6419149787107,182.00667864030828,161.36024312382347
236,#3,27.213039629521518,86.40750977308198,90.59143045047455,120.78667119108744
236,#4,9.465382909301095,119.24240016837939,119.61748815092054,121.90876757570202
237,#1,177.34090717278121,656.4269690596939,679.9604128666325,855.7312329855051
237,#2,173.3122222010749,603.9866713412866,628.3605855893591,797.8174073919515
237,#3,79.22838098752766,13.98119694194611,80.45253396776461,138.57253512748358
237,#4,32.1539031965857,11.30494632454429,34.083358141125586,71.29170837833598
238,#1,51.92561132539846,771.0951006573014,772.8414606950187,791.9495250091355
238,#2,86.85529738505406,202.99525082675245,220.79609267843108,284.09456502513564
238,#3,32.39461870074935,52.19980496294011,61.43476995102957,0.47634087882286735
238,#4,35.53648275586013,58.641397323715864,68.56861590214181,40.993188173894524
239,#1,76.29040656411303,10.682574544272939,77.03469044924896,172.1887369532631
239,#2,127.01666991771619,10.959489723765728,127.48860675366797,55.910652725307486
239,#3,53.501114954375424,199.80748007690272,206.8463158870449,356.33989302671057
239,#4,66.5112976527902,57.825165813170315,88.13343586164503,172.70428629619516
240,#1,107.9846556229263,162.58852507902884,195.1812345933286,107.4168984516426
240,#2,68.83506047999242,239.9743832062377,249.65169766396227,360.6367738793619
240,#3,85.24196643097835,79.80994833857949,116.77251686431515,65.34882015335519
240,#4,50.388527109768866,16.761259517725193,53.10314006640705,5.57658682554063
241,#1,17.538741064437737,24.626645823909712,30.233741459860443,84.84330588699684
241,#2,40.28532461311246,294.25949278309054,297.00430379397795,296.2000862653991
241,#3,50.548403835790744,116.32900907043404,126.8368222625248,141.42358483297988
241,#4,65.92292430143861,297.02428771407904,304.25196702816766,366.6164830180385
242,#1,86.30986964089858,275.5753304363516,288.7752696172809,353.56191641166566
242,#2,86.51679404043279,226.22169883322385,242.20118223085638,284.7812929055689
242,#3,69.97972269061503,191.26840426105628,203.6682696357639,284.3964272439461
242,#4,30.960760779113784,9.044397768762792,32.25476459410473,45.65044817658048
243,#1,78.94826349075629,303.7948188776081,313.88552098668805,356.3443346849411
243,#2,90.76699440284688,414.9905496363226,424.80089872831434,528.1377286069358
243,#3,63.78936182830651,27.62450313757472,69.51399755488447,49.816302461955786
243,#4,55.446745783657704,142.81251069470636,153.19841653529969,181.68561680509578
244,#1,133.52991764716896,694.9183133052466,707.6310486926563,815.5227082904801
244,#2,17.195287213126733,82.23368609383033,84.01224333941181,57.303346128579236
244,#3,90.18985291830421,169.67447388084838,192.15524103226548,215.1269721875284
244,#4,100.58608218382838,51.53464553176491,113.01937718451882,81.2237171462602
245,#1,76.10336652409588,396.7882572740182,404.02059787448127,439.45604420788345
245,#2,41.293173594916,69.15265609735434,80.54325565097817,244.85797785328245
245,#3,47.59665375246585,110.75545716334818,120.54962770533294,162.21035687352446
245,#4,81.74121659067814,269.70699202986543,281.8217309568622,387.7786970845154
246,#1,25.84772477395537,62.82437209370801,67.93383991030409,70.9192296373562
246,#2,43.63897327753951,251.1614828890888,254.9244014914301,286.292293388346
246,#3,56.87995582763842,146.71413199208473,157.35426877318886,209.27436288040548
246,#4,23.581812705879532,243.12001568046253,244.26101595417046,330.59537250455764
247,#1,16.924006812483743,134.3857544137245,135.44723325315607,112.12677158699691
247,#2,59.970678118113014,297.68297623915714,303.66368992118385,330.31531587329255
247,#3,32.790497660160185,174.1738402286701,177.23358416734473,216.1464374633546
247,#4,44.98311474128035,45.87257207273433,64.24775078082811,33.004593282797146
248,#1,66.72652755081097,95.37883702763429,116.40254306385732,140.9027680912942
248,#2,68.84143233387552,69.99604435596484,98.17631604038603,46.74601662984834
248,#3,63.428534498958626,45.5374737187376,78.08226752195598,27.156233993968826
248,#4,54.74811931729226,224.76651002388462,231.3381520568916,332.53922678188275
249,#1,57.90995580589468,59.72105382361951,83.18754264458312,111.69413176649634
249,#2,47.77736315432346,329.0777416899982,332.5279484581248,297.8323263342464
249,#3,14.252898286661425,146.22404515588642,146.9170394859651,125.88175407427826
249,#4,46.796893053542796,184.88144643196392,190.7120825596529,255.02907110850083
250,#1,65.66128894170481,101.75347862403578,121.09985663731462,211.7965552693821
250,#2,25.63344613538749,61.96556339110066,67.05821804337128,120.48237979083254
250,#3,48.68286927800388,60.671987292829726,77.78889254386198,0.8021434044316322
250,#4,46.03785279930414,335.47905717351205,338.6232149342377,363.4784511523179
251,#1,71.7542153675825,100.25828343147623,123.28986503214136,56.688026325602436
251,#2,28.447482907695107,135.08563585909542,138.04849980800128,83.12850943429417
251,#3,32.06912255396052,308.0304373199124,309.6953001530333,259.79590079575667
251,#4,68.49384072690164,152.31033626150383,167.00252917131087,149.31919993729537
252,#1,199.01156033628064,581.7468132790509,614.8454731945353,808.4090678911
252,#2,25.430575142827546,126.88920746339682,129.4124612345502,131.513572799971
252,#3,45.61058364586804,228.69744622313192,233.20130198928788,89.7365735069684
252,#4,64.13340623627406,62.88005162458467,89.81644998427286,115.21970605000753
253,#1,38.4241548500735,73.51633821204632,82.95220105609259,179.90304191887319
253,#2,30.255959619273263,363.8546570747949,365.11044160294796,412.54699949988446
253,#3,8.84241110551788,240.1155583350137,240.27831693412196,303.208893110714
253,#4,83.26031128241424,12.86374468676513,84.24817720408433,1.8284924331908314
254,#1,29.93261034519132,162.96182618183047,165.68801391348194,196.67378184427696
254,#2,149.77144458755035,519.2896058460301,540.4564555573066,665.8405559807487
254,#3,14.083033430912057,12.208806472654032,18.638315001708325,49.22697929971953
254,#4,32.120754769969196,354.8799647043488,356.3306501489205,360.60891757147215
255,#1,87.11348212055228,33.86838762610023,93.46564313992367,156.45436391808687
255,#2,50.869913145839796,398.3991150200545,401.63366755319197,446.1007912991413
255,#3,16.318994747756904,94.97721467437623,96.36898306446875,128.02242833539523
255,#4,6.6079804439746805,9.924558763383175,11.92318213380126,3.42968381694142
256,#1,61.647452449767655,340.5290121278995,346.06417973310886,339.1993770347721
256,#2,49.566966962904075,149.4173837814633,157.42439070867866,310.08283297493654
256,#3,46.43160827093683,229.6644622573076,234.31103147432898,356.0538931529145
